,FIPS,Census Tract,Pop Density,Income,Age,Household Size,Total Pop,Mexican,Cuban,Dominican,Salvadoran,Colombian,Peruvian,Venezuelan,Indian,Cambodian,Chinese,Filipino,Japanese,Korean,Laotian,Malaysian,Nepalese,Pakistani,Taiwanese,Thai,Vietnamese,Lebanese,Moroccan,Armenian,French,German,Greek,Irish,Italian,Polish,Russian,Turkish,Haitian,White,Black or African American,American Indian and Alaska Native,Asian,Hispanic or Latino
936,36047079400,079400,22195.13,36237.0,37.0,2.96,1904,0.63025210084,0.0,2.52100840336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367647058824,0.0,0.0,1.89075630252,0.0,0.0,0.0,15.6512605042,1.15546218487,97.3214285714,0.0,0.0,3.1512605042
937,36047079601,079601,108433.3,53289.0,35.0,2.42,4622,1.31977498918,0.194720900043,0.0216356555604,0.0,0.346170488966,0.0,0.0,0.0865426222415,0.0,0.302899177845,0.151449588923,0.389441800087,0.0,0.0,0.0,0.0,0.0,0.237992211164,0.0,0.0,0.216356555604,0.216356555604,0.302899177845,1.31977498918,2.92081350065,0.0,4.8031155344,2.09865858936,1.31977498918,1.1466897447,0.0,21.3760276936,22.8256166162,66.3132842925,0.0,1.31977498918,11.7481609693
938,36047079602,079602,93435.57,40000.0,34.1,2.74,4870,2.64887063655,0.0,1.66324435318,0.0,0.0,0.0,0.0,0.0,0.0,0.308008213552,0.0,0.205338809035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513347022587,0.369609856263,0.0,0.924024640657,0.451745379877,0.616016427105,0.205338809035,0.0,11.1498973306,9.69199178645,75.8110882957,0.0,0.513347022587,16.3655030801
939,36047079801,079801,63671.2,71272.0,37.1,2.37,3188,1.97616060226,0.282308657465,4.04642409034,0.0,0.0,0.0,0.0,0.533249686324,0.0,1.85069008783,1.47427854454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282308657465,0.0,0.0,0.0,0.0,1.34880803011,4.92471769134,0.0,3.98368883312,3.07402760351,3.79548306148,1.00376411543,0.0,6.80677540778,30.6461731493,57.4341279799,0.0,4.14052697616,14.0840652447
940,36047079802,079802,141488.5,60696.0,35.4,2.54,5811,8.43228360007,1.75529168818,1.08415074858,0.0,0.0,0.0,0.0,1.11856823266,0.0,1.35949062124,0.53347100327,0.653932197556,1.15298571674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39012218207,0.0,2.87385992084,1.58320426777,1.41111684736,1.8069179143,0.0,8.08810875925,19.6351746687,62.8979521597,0.0,4.81844777147,15.9008776458
941,36047080000,080000,55027.13,67981.0,40.6,2.8,3690,0.0,0.0,0.0813008130081,0.0,0.216802168022,0.0,0.0,0.0,0.0,1.21951219512,0.0,0.0,0.271002710027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189701897019,4.76964769648,0.0,3.84823848238,2.30352303523,1.35501355014,2.68292682927,0.0,2.35772357724,23.9295392954,70.216802168,0.0,1.49051490515,4.9593495935
942,36047080200,080200,71389.9,45030.0,34.8,2.58,5106,4.87661574618,0.0,1.46886016451,0.528789659224,0.0,0.0,0.0,1.66470818645,0.0,0.117508813161,0.0,0.0,0.0,0.0,0.0,0.0,0.156678417548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78339208774,0.0,1.821386604,0.920485703094,1.41010575793,0.548374461418,0.0,9.53779866823,8.55855855856,78.339208774,0.332941637289,2.1151586369,10.3016059538
943,36047080400,080400,43308.19,32899.0,35.5,2.39,3173,0.0315159155373,0.0,0.0,0.0,0.441222817523,0.0,0.504254648598,3.75039394894,0.0,0.47273873306,0.0315159155373,0.189095493224,0.0,0.0,0.0,0.409706901986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882445635046,0.0,0.630318310747,1.44973211472,0.409706901986,1.67034352348,0.0,8.47778127955,9.61235423889,81.815316735,0.47273873306,5.04254648598,4.03403718878
944,36047080600,080600,64243.93,39536.0,25.8,3.38,4125,0.266666666667,0.0,0.993939393939,0.0,0.0,0.0,0.242424242424,0.363636363636,0.0,0.727272727273,0.533333333333,0.0,0.727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218181818182,2.35151515152,0.0,0.460606060606,0.218181818182,0.945454545455,3.41818181818,0.0,12.6303030303,46.1090909091,50.303030303,0.0,2.35151515152,2.86060606061
945,36047080800,080800,10630.8,9740.0,61.7,1.38,1321,0.0,0.0,1.05980317941,0.0,0.529901589705,0.0,0.0,1.05980317941,0.0,10.7494322483,0.0,0.0,0.378501135503,0.0,0.0,0.0,0.529901589705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302800908403,0.0,0.302800908403,0.757002271007,0.832702498107,1.05980317941,0.0,8.78122634368,8.47842543528,64.9507948524,0.0,13.3232399697,14.5344436033
