,id,name,alias,cat,categories,geometry,longitude,latitude,address,city,state,zipcode,price,rating,reviews,closed,tr_pickup,tr_delivery,tr_restaurant_reservation,region
72,1qGPOrTUcU846FAFFSkIyQ,Sazon Ramirez,sazon-ramirez-staten-island,Dominican,"[{'alias': 'dominican', 'title': 'Dominican'}, {'alias': 'newamerican', 'title': 'American (New)'}]",POINT (-74.1662503033876 40.6356154382229),-74.1662503033876,40.6356154382229,"['174 S Ave', 'Staten Island, NY 10303']",Staten Island,NY,10303.0,,2.5,3,0,1,1,0,hispanic
73,HeFJwZRFNDzWH8YfDYtjBg,Las Primas Restaurant,las-primas-restaurant-port-richmond,Dominican,"[{'alias': 'dominican', 'title': 'Dominican'}]",POINT (-74.12215400000001 40.634357),-74.12215400000001,40.634357,"['1195 Castleton Ave', 'Port Richmond, NY 10310']",Port Richmond,NY,10310.0,2.0,3.5,5,0,1,1,0,hispanic
74,jNmQ81wyyjHkBBmZ6oSsew,Tu Casa Restaurant,tu-casa-restaurant-forest-hills,Dominican,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'dominican', 'title': 'Dominican'}, {'alias': 'colombian', 'title': 'Colombian'}]",POINT (-73.84994451603021 40.7246355785539),-73.8499445160302,40.7246355785539,"['103-11 Queens Blvd', 'Forest Hills, NY 11366']",Forest Hills,NY,11366.0,2.0,3.0,89,0,1,1,1,hispanic
75,Lgas7_2mhPIgqvXmt43aPA,Paraiso Cocina Dominicana,paraiso-cocina-dominicana-montclair,Dominican,"[{'alias': 'dominican', 'title': 'Dominican'}]",POINT (-74.21875759999999 40.8222008),-74.21875759999999,40.8222008,"['25 William St', 'Montclair, NJ 07042']",Montclair,NJ,7042.0,1.0,5.0,28,0,0,0,0,hispanic
76,m7ADY4H2wnA3n_QWxheEzQ,Flor de Broadway,flor-de-broadway-new-york,Dominican,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'dominican', 'title': 'Dominican'}]",POINT (-73.9541 40.82189),-73.9541,40.82189,"['3395 Broadway', 'New York, NY 10031']",New York,NY,10031.0,1.0,4.0,77,0,1,1,0,hispanic
77,Ps4zNf6rF5yGLdhXlU-dkg,La Cuesta Restaurant,la-cuesta-restaurant-brooklyn,Dominican,"[{'alias': 'dominican', 'title': 'Dominican'}]",POINT (-73.8884354845963 40.6755330432619),-73.8884354845963,40.6755330432619,"['582 Liberty Ave', 'Brooklyn, NY 11207']",Brooklyn,NY,11207.0,2.0,4.5,2,0,0,0,0,hispanic
78,SvuJs-3p4H3FZaoF3K3y3g,El Rey De La Caridad,el-rey-de-la-caridad-new-york,Dominican,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'dominican', 'title': 'Dominican'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",POINT (-73.96459 40.80146),-73.96459,40.80146,"['973 Amsterdam Ave', 'New York, NY 10025']",New York,NY,10025.0,2.0,3.5,19,0,1,1,0,hispanic
79,gQcyjeAqqFHjnp0Yl_6uIw,El Conuco Restaurante,el-conuco-restaurante-union-city,Dominican,"[{'alias': 'dominican', 'title': 'Dominican'}, {'alias': 'latin', 'title': 'Latin American'}]",POINT (-74.0439224 40.7585335),-74.0439224,40.7585335,"['715 Summit Ave', 'Union City, NJ 07087']",Union City,NJ,7087.0,1.0,3.5,64,0,1,1,0,hispanic
80,nhJ7guqcGUjqquZ8Py0jhg,Punta Cana Dominican Grill,punta-cana-dominican-grill-westbury,Dominican,"[{'alias': 'dominican', 'title': 'Dominican'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'empanadas', 'title': 'Empanadas'}]",POINT (-73.58750000000001 40.75472),-73.5875,40.75472,"['162 Post Ave', 'Westbury, NY 11590']",Westbury,NY,11590.0,1.0,4.5,221,0,1,1,0,hispanic
81,kyw4X4dxpVcnmHMTg2muZw,Bombonada,bombonada-new-york,Dominican,"[{'alias': 'dominican', 'title': 'Dominican'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'burgers', 'title': 'Burgers'}]",POINT (-73.93412925302979 40.8488718420267),-73.9341292530298,40.8488718420267,"['1405 St Nicholas Ave', 'New York, NY 10040']",New York,NY,10040.0,1.0,3.5,18,0,1,1,0,hispanic
