,id,name,alias,cat,categories,geometry,longitude,latitude,address,city,state,zipcode,price,rating,reviews,closed,tr_pickup,tr_delivery,tr_restaurant_reservation,region
1079,SysAthrDghPL62a6OElOCQ,Local 92,local-92-new-york-32,Mediterranean,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",POINT (-73.98849 40.726909),-73.98849,40.726909,"['92 2nd Ave', 'New York, NY 10003']",New York,NY,10003.0,2.0,4.0,298,0,1,1,1,midmed
1080,RqCMsa0IuHWhML0BEjW8_w,Boulud Sud,boulud-sud-new-york,Mediterranean,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",POINT (-73.9816256082283 40.7718614234522),-73.9816256082283,40.7718614234522,"['20 West 64th Street', 'New York, NY 10023']",New York,NY,10023.0,3.0,4.0,616,0,0,0,0,midmed
1081,F89nDDlYZ7wbRe8EpLCqBw,Avra Estiatorio,avra-estiatorio-new-york,Mediterranean,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",POINT (-73.97244999999999 40.75513),-73.97245,40.75513,"['141 E 48th St', 'New York, NY 10017']",New York,NY,10017.0,3.0,4.0,738,0,0,0,0,midmed
1082,L-0kBMMibv1iZbbz-uPv3g,Roti Modern Mediterranean,roti-modern-mediterranean-new-york-2,Mediterranean,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",POINT (-73.97453420000001 40.7515315),-73.97453420000001,40.7515315,"['142 E 43rd St', 'New York, NY 10017']",New York,NY,10017.0,1.0,4.0,154,0,1,1,0,midmed
1083,-fcbr1p0Uijjg3WpDDn5VA,Avlee Greek Kitchen,avlee-greek-kitchen-brooklyn-3,Mediterranean,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'desserts', 'title': 'Desserts'}]",POINT (-73.994879 40.679911),-73.994879,40.679911,"['349 Smith St', 'Brooklyn, NY 11231']",Brooklyn,NY,11231.0,2.0,4.0,212,0,1,1,1,midmed
1084,ROinSW0fMmphATjgkTXfeQ,Chouchou,chouchou-new-york-2,Mediterranean,"[{'alias': 'moroccan', 'title': 'Moroccan'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",POINT (-73.98350000000001 40.72379),-73.9835,40.72379,"['215 E 4th St', 'New York, NY 10009']",New York,NY,10009.0,3.0,4.5,64,0,1,1,1,midmed
1085,6emR8SU0UlcKI2o-0yO7Wg,Antique Garage Tribeca,antique-garage-tribeca-new-york,Mediterranean,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'turkish', 'title': 'Turkish'}]",POINT (-74.00386 40.71968),-74.00386,40.71968,"['313 Church St', 'New York, NY 10013']",New York,NY,10013.0,3.0,4.0,49,0,0,0,0,midmed
1086,eTpbkIg-vRjDWs6ua7LfFA,Crisp,crisp-new-york-2,Mediterranean,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",POINT (-73.985967 40.753698),-73.985967,40.753698,"['110 W 40th St', 'New York, NY 10018']",New York,NY,10018.0,2.0,4.0,354,0,1,1,0,midmed
1087,lmyNbiovDpULoHjsXJIGBQ,Baba,baba-new-york,Mediterranean,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",POINT (-74.00471359999999 40.7408261),-74.00471359999999,40.7408261,"['353 W 14th St', 'Gansevoort Market', 'New York, NY 10014']",New York,NY,10014.0,,4.5,15,0,1,1,0,midmed
1088,I80lqtQ2nncBKpVbuMUayA,Riviera Mediterranean Cuisine,riviera-mediterranean-cuisine-staten-island,Mediterranean,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}]",POINT (-74.09401 40.58453),-74.09401,40.58453,"['1828 Hylan Blvd', 'Staten Island, NY 10305']",Staten Island,NY,10305.0,3.0,5.0,22,0,1,0,0,midmed
1089,ZoVVcwwbCxIhEmstLWrRvw,The Hummus & Pita,the-hummus-and-pita-new-york-5,Mediterranean,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",POINT (-74.0068385 40.7145113),-74.0068385,40.7145113,"['79 Chambers St', 'New York, NY 10007']",New York,NY,10007.0,1.0,4.0,161,0,1,1,0,midmed
1090,HrdIdeDZBTUdyEdSTPG1zg,Jack's Wife Freda,jacks-wife-freda-new-york-2,Mediterranean,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",POINT (-74.00311566681221 40.7300978230111),-74.0031156668122,40.7300978230111,"['50 Carmine St', 'New York, NY 10014']",New York,NY,10014.0,2.0,4.0,601,0,0,0,0,midmed
1091,BsdB6DhfvSq7ZZs-_u0RpA,Taci's Beyti,tacis-beyti-brooklyn,Mediterranean,"[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",POINT (-73.96211 40.609571),-73.96211,40.609571,"['1953 Coney Island Ave', 'Brooklyn, NY 11223']",Brooklyn,NY,11223.0,2.0,4.5,554,0,0,1,0,midmed
