,id,name,alias,cat,categories,geometry,longitude,latitude,address,city,state,zipcode,price,rating,reviews,closed,tr_pickup,tr_delivery,tr_restaurant_reservation,region
199,t2iNgfFikLQJynJSURth0A,Greecologies,greecologies-new-york,Greek,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'greek', 'title': 'Greek'}]",POINT (-73.9964868578209 40.7202330882667),-73.9964868578209,40.7202330882667,"['379 Broome St', 'New York, NY 10013']",New York,NY,10013.0,2.0,4.5,337,0,1,1,0,midmed
200,gpXJ1CuI01-5wnshykD-XA,Al Ameera Restaurant,al-ameera-restaurant-west-new-york-2,Greek,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'greek', 'title': 'Greek'}]",POINT (-74.0230022403715 40.7854854567643),-74.0230022403715,40.7854854567643,"['5122 John F Kennedy Blvd', 'West New York, NJ 07093']",West New York,NJ,7093.0,2.0,4.0,31,0,1,1,0,midmed
201,2DPNztT2_smnfukPZpcxug,Milos Cafe,milos-cafe-new-york,Greek,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'greek', 'title': 'Greek'}]",POINT (-73.9792022558197 40.7646682557839),-73.9792022558197,40.764668255783896,"['135 W 56th St', 'New York, NY 10019']",New York,NY,10019.0,2.0,4.0,55,0,1,1,0,midmed
202,PHSsvGDW6Rh2pGWEDTrDew,Death Ave,death-ave-new-york-5,Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",POINT (-74.00208000000001 40.75112),-74.00208,40.75112,"['315 10th Ave', 'New York, NY 10001']",New York,NY,10001.0,2.0,4.0,299,0,0,0,1,midmed
203,CO90_8nlxQx10ATsM3b9AQ,Mythos Authentic Greek Cuisine,mythos-authentic-greek-cuisine-flushing,Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'desserts', 'title': 'Desserts'}]",POINT (-73.78489209999999 40.7580291),-73.7848921,40.7580291,"['19629 Northern Blvd', 'Flushing, NY 11358']",Flushing,NY,11358.0,2.0,3.0,93,0,1,1,1,midmed
204,yzns786Ro92mmBfzvKCGSw,Gyro Corner,gyro-corner-flushing,Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",POINT (-73.7908089145555 40.767868843393),-73.7908089145555,40.767868843393,"['32-69 Francis Lewis Blvd', 'Flushing, NY 11358']",Flushing,NY,11358.0,2.0,3.0,170,0,1,1,0,midmed
205,d8zSYpArh4oXpxeJWNA4Pg,Nish Nush,nish-nush-new-york,Greek,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'moroccan', 'title': 'Moroccan'}, {'alias': 'greek', 'title': 'Greek'}]",POINT (-74.007695 40.715688),-74.007695,40.715688,"['88 Reade St', 'New York, NY 10013']",New York,NY,10013.0,2.0,4.5,587,0,1,1,0,midmed
206,KpBfFpjzsGvvqAzCasVW0g,Extra Virgin,extra-virgin-new-york,Greek,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'italian', 'title': 'Italian'}]",POINT (-74.00318882231971 40.7353962496717),-74.00318882231971,40.7353962496717,"['259 W 4th St', 'New York, NY 10014']",New York,NY,10014.0,2.0,4.0,1110,0,1,1,0,midmed
207,HDt74HSjLcsQTUOYgD6NKg,Grk,grk-fresh-greek-midtown-east-new-york,Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",POINT (-73.97463 40.7531),-73.97463,40.7531,"['451 Lexington Ave', 'New York, NY 10017']",New York,NY,10017.0,2.0,3.5,166,0,1,1,0,midmed
208,4AFSUhmdxn1N3WCOUtLO3A,Uncle Nick's Greek Cuisine,uncle-nicks-greek-cuisine-new-york-4,Greek,"[{'alias': 'greek', 'title': 'Greek'}]",POINT (-73.988889 40.76393400000001),-73.988889,40.763934000000006,"['747 9th Ave', 'New York, NY 10019']",New York,NY,10019.0,2.0,3.5,438,0,1,1,0,midmed
