FIPS,Census Tract,Pop Density,Income,Age,Household Size,Total Pop,ACS_Mexican,ACS_Cuban,ACS_Dominican,ACS_Salvadoran,ACS_Colombian,ACS_Peruvian,ACS_Venezuelan,ACS_Indian,ACS_Cambodian,ACS_Chinese,ACS_Filipino,ACS_Japanese,ACS_Korean,ACS_Laotian,ACS_Malaysian,ACS_Nepalese,ACS_Pakistani,ACS_Taiwanese,ACS_Thai,ACS_Vietnamese,ACS_Lebanese,ACS_Moroccan,ACS_Armenian,ACS_French,ACS_German,ACS_Greek,ACS_Irish,ACS_Italian,ACS_Polish,ACS_Russian,ACS_Turkish,ACS_Haitian,ACS_White,ACS_Black or African American,ACS_American Indian and Alaska Native,ACS_Asian,ACS_Hispanic or Latino,PlaceFIPS,TractFIPS,Place_TractID,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,OBESITY_CrudePrev,Yelp_Total,Yelp_asian,Yelp_european,Yelp_halal,Yelp_hispanic,Yelp_midmed,Yelp_Armenian,Yelp_Cambodian,Yelp_Caribbean,Yelp_Chinese,Yelp_Colombian,Yelp_Cuban,Yelp_Dominican,Yelp_Filipino,Yelp_French,Yelp_German,Yelp_Greek,Yelp_Haitian,Yelp_Halal,Yelp_Himalayan Nepalese,Yelp_Indian,Yelp_Irish,Yelp_Italian,Yelp_Japanese,Yelp_Jewish,Yelp_Korean,Yelp_Kosher,Yelp_Latin American,Yelp_Lebanese,Yelp_Malaysian,Yelp_Mediterranean,Yelp_Mexican,Yelp_Middle Eastern,Yelp_Moroccan,Yelp_Pakistani,Yelp_Peruvian,Yelp_Polish,Yelp_Puerto Rican,Yelp_Russian,Yelp_Salvadoran,Yelp_Shanghainese,Yelp_Singaporean,Yelp_Taiwanese,Yelp_Thai,Yelp_Turkish,Yelp_Venezuelan,Yelp_Vietnamese,label
36005037900,37900.0,68048.93,28051.0,28.4,3.19,5027.0,5.450566938530001,0.358066441217,22.0011935548,0.318281281082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636562562164,0.0,0.0,0.696240302367,0.218818380744,0.0,1.2930177044,0.0,0.0,9.21026457131,48.0206882833,0.0,0.477421921623,50.0696240302,3651000.0,36005037900.0,3651000-36005037900,15.9,34.8,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
36005038000,38000.0,58400.09,35485.0,35.3,2.71,4816.0,0.0,0.0,4.33970099668,0.0,0.0,0.186877076412,0.0,0.0,0.0,0.0,0.0,0.0,0.477574750831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18355481728,0.0,0.602159468439,0.0,0.0,0.0,5.35714285714,80.3571428571,0.0,1.97259136213,19.7882059801,3651000.0,36005038000.0,3651000-36005038000,18.0,37.2,35.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
36005038100,38100.0,116074.0,34464.0,30.4,3.08,6790.0,6.25920471281,0.0,35.6259204713,0.471281296024,0.0,0.486008836524,0.0,0.0,0.0,0.854197349043,0.0,0.0,0.0,0.0,0.0,0.0,0.515463917526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132547864507,0.0,0.0,0.0,0.0,11.870397643599999,30.530191458,0.0,1.6200294550799998,72.03240058909999,3651000.0,36005038100.0,3651000-36005038100,14.9,35.1,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
36005038200,38200.0,46652.35,44661.0,36.5,3.23,2831.0,5.47509713882,0.0,8.795478629460003,0.0,0.176616036736,0.0,0.0,0.0,0.176616036736,0.0,0.953726598375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035323207347199986,0.0,0.918403391028,0.0,0.0,0.0,0.0,2.64924055104,6.11091487107,75.6269869304,0.0,1.3776050865399998,22.465559872800004,3651000.0,36005038200.0,3651000-36005038200,13.0,31.2,33.8,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
36005038301,38301.0,125814.3,28197.0,30.8,2.93,4604.0,8.25369244136,0.434404865334,41.29018245,0.347523892268,0.977410947003,0.0,0.868809730669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173761946134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977410947003,0.0,0.651607298002,0.0,0.0,0.0,0.0,0.0,7.949609035619999,25.695047784499998,0.173761946134,0.173761946134,72.21980886189999,3651000.0,36005038301.0,3651000-36005038301,14.5,34.1,36.2,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
36005038302,38302.0,106506.5,22083.0,27.4,3.05,5991.0,1.3019529293899998,0.484059422467,26.573193123000003,0.0,0.5842096478050001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150225338007,0.0,0.0,0.450676014021,0.0,0.0,0.0,0.0,0.0,5.5750292104799986,46.1358704724,0.150225338007,0.0,55.38307461189999,3651000.0,36005038302.0,3651000-36005038302,15.3,34.6,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
36005038500,38500.0,65121.03,21236.0,29.0,2.73,4757.0,14.925373134300001,0.0,14.000420433,0.294303132226,0.0,0.252259827622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33634643683,0.0,0.0,0.0,0.0,0.147151566113,0.126129913811,0.0,0.0,0.0,0.378389741434,6.075257515240001,30.4183308808,0.0,0.0,68.8669329409,3651000.0,36005038500.0,3651000-36005038500,15.3,35.0,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
36005038600,38600.0,51231.0,54056.0,31.7,3.22,8096.0,0.0,0.0,0.60523715415,0.0,0.0,0.0,0.0,0.0,7.94219367589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358201581028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58152173913,1.53162055336,82.3740118577,0.0,7.94219367589,9.86907114625,3651000.0,36005038600.0,3651000-36005038600,12.3,30.5,33.1,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
36005038700,38700.0,46417.28,20469.0,27.1,2.78,3375.0,10.8148148148,1.21481481481,27.6148148148,1.27407407407,1.00740740741,0.444444444444,0.0,0.8,0.0,0.0,0.237037037037,0.0,0.207407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21481481481,0.592592592593,0.0,3.40740740741,5.65925925926,0.0,0.0,0.0,0.0296296296296,29.1555555556,16.3555555556,0.0,1.2444444444399998,63.940740740699994,3651000.0,36005038700.0,3651000-36005038700,12.4,32.5,33.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
36005038800,38800.0,44461.82,56932.0,37.5,3.24,2552.0,0.0,0.862068965517,2.78213166144,0.0,0.0,0.0,0.19592476489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391849529781,0.0,0.0,0.0,0.0,0.235109717868,0.5877742946710001,76.2539184953,0.0,1.29310344828,23.15830721,3651000.0,36005038800.0,3651000-36005038800,13.5,32.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
36005038900,38900.0,83504.84,29695.0,24.6,3.11,5492.0,21.1944646759,0.0,19.5921340131,0.0728332119446,0.0,0.0,0.0,0.418790968682,0.436999271668,0.728332119446,0.145666423889,0.0,0.0,0.0,0.0,0.0,0.254916241806,0.0,0.0,0.0,0.0,0.0,0.0,0.873998543336,1.91187181355,0.400582665696,2.73124544792,9.431900946830002,0.85579024035,0.3823743627090001,0.0,0.455207574654,32.2104879825,12.982520029100002,0.910415149308,1.9847050254900005,59.158776402,3651000.0,36005038900.0,3651000-36005038900,10.6,30.9,31.3,5.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
36005039000,39000.0,40508.22,32438.0,32.4,2.84,2841.0,4.08306934178,0.0,2.78071101725,0.0,0.0,0.0,0.0,1.93593804998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8447729672650001,0.0,0.0,1.90073917635,1.19676170363,0.0,0.0,0.0,2.11193241816,7.99014431538,80.74621612109999,0.0,1.93593804998,18.7258007744,3651000.0,36005039000.0,3651000-36005039000,14.3,32.2,36.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
36005039100,39100.0,89046.85,31238.0,29.3,2.92,7073.0,24.529902445900003,0.4524247137,26.353739573000002,0.32518026297200003,2.95489891135,0.0,0.0,1.14520005655,0.0,0.311041990669,0.0,0.0,0.0,0.0,0.0,0.0,0.438286441397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.749328432066,0.0,0.0,3.0962816343799995,0.0,0.240350629153,0.0,0.0,26.1416654885,13.6999858617,0.0,1.89452848862,72.2607097413,3651000.0,36005039100.0,3651000-36005039100,13.1,34.0,34.0,26.0,4.0,16.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36005039200,39200.0,52670.51,40054.0,35.2,3.21,1955.0,0.664961636829,0.460358056266,17.3913043478,0.0,0.0,0.25575447570300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5115089514069999,0.0,0.613810741688,1.22762148338,0.0,0.25575447570300003,0.0,0.306905370844,8.644501278769999,67.621483376,0.0,0.0,29.9232736573,3651000.0,36005039200.0,3651000-36005039200,13.1,31.6,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
36005039300,39300.0,134511.9,21587.0,27.1,2.91,9438.0,9.42996397542,0.497986861623,20.1631701632,0.8476372112739999,0.0211909302818,0.0,2.65946175037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11655011655,0.360245814791,0.190718372537,0.784064420428,0.0,0.11655011655,0.0,0.593346047892,8.9319771138,25.7681712227,0.0,0.392032210214,71.6359398178,3651000.0,36005039300.0,3651000-36005039300,16.4,37.0,36.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
36005039400,39400.0,88247.22,34517.0,33.0,2.92,4948.0,5.67906224737,0.626515763945,11.944219886800001,0.0,0.0,0.0,0.141471301536,0.202101859337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5052546483429999,0.0,0.262732417138,1.31366208569,0.121261115602,0.16168148747000002,0.0,0.363783346807,14.632174615999999,66.0468876314,1.07113985449,0.202101859337,32.6596604689,3651000.0,36005039400.0,3651000-36005039400,16.5,36.1,36.1,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
36005039500,39500.0,26475.44,24328.0,28.8,2.72,4185.0,0.382317801673,1.38590203106,35.3882915173,0.0,0.0,1.62485065711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310633213859,0.0,0.0,0.0,0.0,0.0,6.3321385902,35.6033452808,1.00358422939,0.0,66.6905615293,3651000.0,36005039500.0,3651000-36005039500,14.4,34.2,34.2,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
36005039600,39600.0,52269.66,38136.0,30.5,3.3,4505.0,0.710321864595,0.0,6.3263041065499985,0.0,0.0,0.0,0.0,0.532741398446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5993340732519999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53052164262,82.19755826859999,0.0443951165372,0.532741398446,17.7136514983,3651000.0,36005039600.0,3651000-36005039600,15.6,34.0,36.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
36005039700,39700.0,19962.93,21549.0,20.0,2.37,3994.0,0.650976464697,1.05157736605,9.163745618430001,1.97796695043,0.525788683025,0.550826239359,0.0,0.50075112669,0.0,0.751126690035,2.07811717576,0.300450676014,2.12819228843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200300450676,0.200300450676,0.200300450676,2.9043565348,8.83825738608,0.7761642463699999,18.9534301452,20.555833750599998,5.15773660491,2.35353029544,0.0,0.125187781673,66.6499749624,6.9103655483200015,0.0,5.98397596395,25.087631447199996,3651000.0,36005039700.0,3651000-36005039700,5.8,22.3,21.1,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36005039800,39800.0,38544.5,61484.0,38.2,2.98,3004.0,0.0,0.699067909454,3.32889480692,0.0,0.0,0.0,0.0,0.7656458055930001,0.0,0.399467376831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.732356857523,4.56058588549,0.0,0.0,0.299600532623,0.0,4.19440745672,90.9786950732,0.0,1.16511318242,5.15978695073,3651000.0,36005039800.0,3651000-36005039800,12.5,30.9,32.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
36005039901,39901.0,94545.3,25903.0,32.6,3.31,5536.0,8.634393063580001,0.0,34.5195086705,0.0,0.415462427746,0.0,0.0,2.92630057803,1.5715317919100005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84248554913,0.0,0.0,0.0,0.8128612716760001,0.28901734104000004,0.0,0.270953757225,0.397398843931,0.0,0.0,0.0,0.0,8.833092485549999,17.088150289,1.8063583815,6.34031791908,73.7716763006,3651000.0,36005039901.0,3651000-36005039901,14.7,35.4,34.1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36005039902,39902.0,118299.9,33229.0,31.4,3.15,5545.0,10.8025247971,1.98376916141,32.2993688007,1.69522091975,0.0,0.0,0.0,0.955816050496,0.0,0.0,0.0,0.288548241659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504959422904,0.0,0.0,0.0,19.0081154193,20.4869251578,0.5951307484220001,1.24436429216,70.0270513977,3651000.0,36005039902.0,3651000-36005039902,14.4,34.7,34.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
36005040100,40100.0,70695.86,29394.0,32.7,3.07,4652.0,15.176268271700001,0.171969045572,38.5425623388,0.0,0.644883920894,0.687876182287,0.0,0.881341358555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279449699054,0.0,0.150472914875,0.0,0.0,0.0,0.08598452278589999,0.537403267412,0.7738607050730001,0.257953568358,0.0,0.0,0.0,0.0,9.88822012038,13.0266552021,0.0,1.16079105761,84.84522785899999,3651000.0,36005040100.0,3651000-36005040100,13.9,34.4,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
36005040302,40302.0,176188.3,27156.0,32.0,2.94,4265.0,8.276670574439999,1.26611957796,39.8124267292,0.0,0.0,0.0,0.0,0.32825322391600004,0.703399765533,0.0,0.0,0.0,0.4689331770220001,0.0,0.0,0.0,0.726846424385,0.0,0.0,2.81359906213,0.0,0.0,0.0,0.773739742087,0.0,0.0,0.16412661195800002,0.398593200469,0.0,0.0,0.0,0.0,11.4185228605,21.735052755,2.08675263775,5.04103165299,72.45017584989999,3651000.0,36005040302.0,3651000-36005040302,14.0,34.8,33.5,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
36005040303,40303.0,147145.6,40838.0,30.4,3.15,4974.0,6.735022115,0.6433453960600001,48.934459187799995,0.6835544833130001,0.0,0.7438681141940001,0.5428226779249999,0.0,0.0,1.10574989948,0.160836349015,0.0,0.8242862887010001,0.0,0.0,0.0,0.0,0.0,0.0,2.63369521512,0.0,0.0,0.0,0.422195416164,0.341777241657,0.0,0.201045436269,0.7840772014480001,0.723763570567,0.0,0.0,0.0,18.2348210696,17.5713711299,0.160836349015,4.7245677523100005,77.1411338963,3651000.0,36005040303.0,3651000-36005040303,13.5,34.3,32.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
36005040304,40304.0,151619.4,30923.0,24.4,3.25,3943.0,8.67359878265,0.0,53.5632766929,1.06517879787,0.0,0.0,0.0,0.938371798123,0.0,1.1159015977700002,0.0,0.0,0.456505199087,0.0,0.0,0.0,0.0,0.0,0.0,1.97818919604,0.0,0.0,0.0,0.0,0.659396398681,0.0,0.431143799138,0.0,0.177529799645,0.0,0.0,0.0,9.02865838194,11.3619071773,0.177529799645,4.48896779102,84.7324372305,3651000.0,36005040304.0,3651000-36005040304,13.5,34.5,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36005040400,40400.0,37763.06,45381.0,34.3,2.94,3139.0,0.0,0.0,6.69002867155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54858235107,0.732717425932,0.0,0.0,0.0,2.80344058617,7.00860146543,80.08920038229999,0.0,0.0,15.9604969736,3651000.0,36005040400.0,3651000-36005040400,13.8,32.6,33.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
36005040501,40501.0,146847.3,35436.0,28.1,3.46,4698.0,15.942954448699998,0.340570455513,28.799489144299997,2.53299276288,0.0,0.0,0.0,3.38441890166,0.0,1.87313750532,0.0,0.212856534696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276713495104,0.95785440613,0.0,0.0,0.0,0.0,9.791400596,17.0710940826,0.0,6.21541081311,77.0753512133,3651000.0,36005040501.0,3651000-36005040501,12.8,32.9,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36005040502,40502.0,121707.4,23142.0,30.6,2.87,6636.0,2.09463532248,0.0,38.1103074141,0.0,0.361663652803,0.0,0.0,1.03978300181,0.0,0.0,0.0,0.994575045208,0.0,0.0,0.0,0.0,0.79867389994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.482218203737,0.0,0.241109101869,0.0,0.0,0.0,0.0,0.437010247137,13.743218806500002,31.841470765500002,0.195901145268,3.22483423749,66.5762507535,3651000.0,36005040502.0,3651000-36005040502,13.7,33.8,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
